Date,Day,Time,Category,Item,Qty,Payment Method,Total Sales,Gross Sales,Net Sales,Tax,,,,,,Notes,Token,Transaction ID,Payment ID,Details
Jul-20-24,-Saturday-,11:58:am,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,ZWZnzWcUChY91VCfwOjuuu0eV,Rokyynyv01PjfjUgV3346WKNuaB,https://app.squareup.com/dashboard/sales/transactions/ZWZnzWcUChY91VCfwOjuuu0eV/by-unit/LK5YHD455SWY6
Jul-20-24,-Saturday-,1:06:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,BcSNiGarYck803UMpa34j1weV,9oL5fOmiltzMHTKGxRz2gKKbvaB,https://app.squareup.com/dashboard/sales/transactions/BcSNiGarYck803UMpa34j1weV/by-unit/LK5YHD455SWY6
Jul-20-24,-Saturday-,2:04:pm,Admission,Admission ADULT,3,Card,$14.99,$13.38,$13.38,$1.61,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,7VkdN2ggiHcZS76IHYCBcpfeV,3fmoJb9xZLpq2jNMuLP6CXhauaB,https://app.squareup.com/dashboard/sales/transactions/7VkdN2ggiHcZS76IHYCBcpfeV/by-unit/LK5YHD455SWY6
Jul-20-24,-Saturday-,3:17:pm,Admission,Admission ADULT,2,Cash,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,NGwzCOmV3UGT43jX2OZqzUDMZc8YY,dY9yTqN3mwqfowNgPVNXweSPyHWZY,https://app.squareup.com/dashboard/sales/transactions/NGwzCOmV3UGT43jX2OZqzUDMZc8YY/by-unit/LK5YHD455SWY6
Jul-20-24,-Saturday-,5:14:pm,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,bT3Z6zm9jHzUyx6dEBa71Y8rKzBZY,l2EPTIaFK2wZrrLVkdAsM9OAK2OZY,https://app.squareup.com/dashboard/sales/transactions/bT3Z6zm9jHzUyx6dEBa71Y8rKzBZY/by-unit/LK5YHD455SWY6
Jul-20-24,-Saturday-,5:22:pm,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,zBOyhp23o6U3LTuqx7bGAmaxMdZZY,FWKce6VloeaEpxAGdY4A3uxRrSaZY,https://app.squareup.com/dashboard/sales/transactions/zBOyhp23o6U3LTuqx7bGAmaxMdZZY/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,10:58:am,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,52RBQSFPYjVMMHUWDqvJNg8eV,BcuYWjDPRO8kHDOjCqtqP9X1uaB,https://app.squareup.com/dashboard/sales/transactions/52RBQSFPYjVMMHUWDqvJNg8eV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,10:58:am,Admission,Admission Child/Senior,1,Card,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,52RBQSFPYjVMMHUWDqvJNg8eV,BcuYWjDPRO8kHDOjCqtqP9X1uaB,https://app.squareup.com/dashboard/sales/transactions/52RBQSFPYjVMMHUWDqvJNg8eV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,11:03:am,Admission,Admission Child/Senior,2,Cash,$6.01,$5.36,$5.36,$0.65,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,D9qfZsUxiB7OlzG1vUdfXNXCnAJZY,v19b89LAYM7BlAAvXO0zk83Loz9YY,https://app.squareup.com/dashboard/sales/transactions/D9qfZsUxiB7OlzG1vUdfXNXCnAJZY/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,11:16:am,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,ZMMDJdeLplv1VE6cN65hjkWJwj7YY,1wRZhvqeZHnwG8D3psh7B68IaINZY,https://app.squareup.com/dashboard/sales/transactions/ZMMDJdeLplv1VE6cN65hjkWJwj7YY/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,11:51:am,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,hyhXav3RtcjjtOuE4dJXgQueV,R8emExg6LBnhade2Kyj924a4vaB,https://app.squareup.com/dashboard/sales/transactions/hyhXav3RtcjjtOuE4dJXgQueV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,11:51:am,Admission,Admission Child/Senior,2,Card,$6.01,$5.36,$5.36,$0.65,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,hyhXav3RtcjjtOuE4dJXgQueV,R8emExg6LBnhade2Kyj924a4vaB,https://app.squareup.com/dashboard/sales/transactions/hyhXav3RtcjjtOuE4dJXgQueV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,11:54:am,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,1shzG1w7s81noDDLH2rkcaY6xzUZY,Lj1R3gJpm3Dny0oGR1DztrEY8obZY,https://app.squareup.com/dashboard/sales/transactions/1shzG1w7s81noDDLH2rkcaY6xzUZY/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,12:02:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,LZ6d3SBXNoQawmT1sfolTCfeV,fzuaGopmR8SV4UciFCVoAxkovaB,https://app.squareup.com/dashboard/sales/transactions/LZ6d3SBXNoQawmT1sfolTCfeV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,12:02:pm,Admission,Admission Child/Senior,1,Card,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,LZ6d3SBXNoQawmT1sfolTCfeV,fzuaGopmR8SV4UciFCVoAxkovaB,https://app.squareup.com/dashboard/sales/transactions/LZ6d3SBXNoQawmT1sfolTCfeV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,12:27:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,bxWvfAxWJSHpwJNOzOxcGbieV,VIpvfrtILAcMrCqapmf5tPvIuaB,https://app.squareup.com/dashboard/sales/transactions/bxWvfAxWJSHpwJNOzOxcGbieV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,12:27:pm,Admission,Admission Child/Senior,2,Card,$6.01,$5.36,$5.36,$0.65,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,bxWvfAxWJSHpwJNOzOxcGbieV,VIpvfrtILAcMrCqapmf5tPvIuaB,https://app.squareup.com/dashboard/sales/transactions/bxWvfAxWJSHpwJNOzOxcGbieV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,12:35:pm,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,xQeIUAm6aOHXA06NGVYQjhdB5yZZY,3zc0INp35pz1NnH9dU9wsK343nIZY,https://app.squareup.com/dashboard/sales/transactions/xQeIUAm6aOHXA06NGVYQjhdB5yZZY/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,12:35:pm,Admission,Admission Child/Senior,2,Cash,$6.01,$5.36,$5.36,$0.65,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,xQeIUAm6aOHXA06NGVYQjhdB5yZZY,3zc0INp35pz1NnH9dU9wsK343nIZY,https://app.squareup.com/dashboard/sales/transactions/xQeIUAm6aOHXA06NGVYQjhdB5yZZY/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,1:15:pm,Admission,Admission Child/Senior,2,Card,$6.01,$5.36,$5.36,$0.65,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,r9K0LHLEmikOFjW1hiHOkWseV,DXFHzdMkkZtsJZqVDKRZhRufuaB,https://app.squareup.com/dashboard/sales/transactions/r9K0LHLEmikOFjW1hiHOkWseV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,1:15:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,r9K0LHLEmikOFjW1hiHOkWseV,DXFHzdMkkZtsJZqVDKRZhRufuaB,https://app.squareup.com/dashboard/sales/transactions/r9K0LHLEmikOFjW1hiHOkWseV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,1:17:pm,Admission,Admission Child/Senior,1,Cash,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,nBbLPR5hP23y3wvpf2SMIHsFdPRZY,18FC8a99HGLhc2ruUvp7hUsjKifZY,https://app.squareup.com/dashboard/sales/transactions/nBbLPR5hP23y3wvpf2SMIHsFdPRZY/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,1:17:pm,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,nBbLPR5hP23y3wvpf2SMIHsFdPRZY,18FC8a99HGLhc2ruUvp7hUsjKifZY,https://app.squareup.com/dashboard/sales/transactions/nBbLPR5hP23y3wvpf2SMIHsFdPRZY/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,1:18:pm,Admission,Admission Child/Senior,2,Card,$6.01,$5.36,$5.36,$0.65,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,fjkIqWVs83V4flvBS5nPeZ5eV,dS2cl4XL2AbulnwjeWd6KSMFvaB,https://app.squareup.com/dashboard/sales/transactions/fjkIqWVs83V4flvBS5nPeZ5eV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,1:18:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,fjkIqWVs83V4flvBS5nPeZ5eV,dS2cl4XL2AbulnwjeWd6KSMFvaB,https://app.squareup.com/dashboard/sales/transactions/fjkIqWVs83V4flvBS5nPeZ5eV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,1:25:pm,Admission,Admission ADULT,3,Card,$14.99,$13.38,$13.38,$1.61,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,tuqSADiLk0NaLdPsTpsKq67eV,PzA3J2YRnHa8PHUZ0GXrfF09uaB,https://app.squareup.com/dashboard/sales/transactions/tuqSADiLk0NaLdPsTpsKq67eV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,3:59:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,BiRfMEVeccy0PEhk6Ihe88oeV,ZQSYOLKlhpBaPj4ZNLjmNEIrvaB,https://app.squareup.com/dashboard/sales/transactions/BiRfMEVeccy0PEhk6Ihe88oeV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,3:59:pm,Admission,Admission Child/Senior,1,Card,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,BiRfMEVeccy0PEhk6Ihe88oeV,ZQSYOLKlhpBaPj4ZNLjmNEIrvaB,https://app.squareup.com/dashboard/sales/transactions/BiRfMEVeccy0PEhk6Ihe88oeV/by-unit/LK5YHD455SWY6
Jul-21-24,-Sunday-,4:28:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,BsIQEStH07mYiwmGgmekIgneV,3DYAJPCXJBwKBF57e9rHrjOCwaB,https://app.squareup.com/dashboard/sales/transactions/BsIQEStH07mYiwmGgmekIgneV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,12:28:pm,Admission,Admission Family Day Pass,1,Card,$15.01,$13.40,$13.40,$1.61,,,,,,,TIOMCIEQ2JEIZ7EYDF5KKM2U,FghuXG8dLl5urM8Ogr87tEgeV,7zxPegditVGUzAKFniQjntqivaB,https://app.squareup.com/dashboard/sales/transactions/FghuXG8dLl5urM8Ogr87tEgeV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,12:31:pm,None,Coloring book,1,Card,,$25.00,$25.00,$3.00,,,,,,coloring book,c6d19af8-c9a2-466e-a3cc-144d49ecabd4,RyNLAGFZu87HLUfGav1j1bpeV,b5iop0VjH9Cr63mN7Lu8OLztvaB,https://app.squareup.com/dashboard/sales/transactions/RyNLAGFZu87HLUfGav1j1bpeV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,1:21:pm,None,"Guide Pamphlet: Fish, Seastar",1,Card,,$7.95,$7.95,$0.96,,,,,,,69406b9a-03ff-4297-b948-db05c955b4ac,V0JRECfCj9Go5qQkx9MisejeV,vzMpvTcMMuoF5Cg0qaxJYq9guaB,https://app.squareup.com/dashboard/sales/transactions/V0JRECfCj9Go5qQkx9MisejeV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,1:41:pm,None,Harbor Seal Sticker,1,Card,,$6.00,$6.00,$0.72,,,,,,,c8963c0c-374e-4902-b8c6-4209e8455d4a,nPijzxnsZf14IiXiX5yA0UAfV,P3qRQibO1Gz3VcHZwru9VnsFvaB,https://app.squareup.com/dashboard/sales/transactions/nPijzxnsZf14IiXiX5yA0UAfV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,2:09:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,PvMFlQjx3m1giVqU1H3AoqpeV,NCkbksKN43GiSicjZ1RFdobVuaB,https://app.squareup.com/dashboard/sales/transactions/PvMFlQjx3m1giVqU1H3AoqpeV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,2:09:pm,Admission,Admission Child/Senior,1,Card,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,PvMFlQjx3m1giVqU1H3AoqpeV,NCkbksKN43GiSicjZ1RFdobVuaB,https://app.squareup.com/dashboard/sales/transactions/PvMFlQjx3m1giVqU1H3AoqpeV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,2:12:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,tWGyavNmEzrAo9CGIBrH7lueV,xyjxbWxrVDaIoja3m2sBOqGruaB,https://app.squareup.com/dashboard/sales/transactions/tWGyavNmEzrAo9CGIBrH7lueV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,2:12:pm,Admission,Admission Child/Senior,2,Card,$6.01,$5.36,$5.36,$0.65,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,tWGyavNmEzrAo9CGIBrH7lueV,xyjxbWxrVDaIoja3m2sBOqGruaB,https://app.squareup.com/dashboard/sales/transactions/tWGyavNmEzrAo9CGIBrH7lueV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,2:33:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,1AhO4IHPSz310gZ5eXnXwzeeV,XZx9unAYneX7i2vZnk2MLdy8taB,https://app.squareup.com/dashboard/sales/transactions/1AhO4IHPSz310gZ5eXnXwzeeV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,2:39:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,jFujlSGLSUfpnBRbKSrwkWueV,NgzzwiPJPnHxijhTmcs9UckLuaB,https://app.squareup.com/dashboard/sales/transactions/jFujlSGLSUfpnBRbKSrwkWueV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,2:39:pm,Admission,Admission Child/Senior,1,Card,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,jFujlSGLSUfpnBRbKSrwkWueV,NgzzwiPJPnHxijhTmcs9UckLuaB,https://app.squareup.com/dashboard/sales/transactions/jFujlSGLSUfpnBRbKSrwkWueV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,2:57:pm,Admission,Admission Child/Senior,1,Card,$3.00,$2.68,$2.68,$0.32,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,94vAcymFutkTOeO4NfCRz9oeV,rxsfaJh7gm26rSRDmt7H5LV5taB,https://app.squareup.com/dashboard/sales/transactions/94vAcymFutkTOeO4NfCRz9oeV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,3:12:pm,None,Killer Whale Sticker,1,Card,,$6.00,$6.00,$0.72,,,,,,,569a0939-6c25-4123-81e9-1651622a3839,x0UAljk8AIMIWBnsN7gPCL7eV,5M4KX9Gu8FjkGckxl7whrh28vaB,https://app.squareup.com/dashboard/sales/transactions/x0UAljk8AIMIWBnsN7gPCL7eV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,3:12:pm,None,Big Skate Sticker,1,Card,,$5.00,$5.00,$0.60,,,,,,,796f5973-f36c-4171-8840-a9fde521989f,x0UAljk8AIMIWBnsN7gPCL7eV,5M4KX9Gu8FjkGckxl7whrh28vaB,https://app.squareup.com/dashboard/sales/transactions/x0UAljk8AIMIWBnsN7gPCL7eV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,3:12:pm,None,Pacific Spiny Lumpsucker Sticker,1,Card,,$5.00,$5.00,$0.60,,,,,,,b9a1a6ae-323f-4fe7-b6de-68441190e170,x0UAljk8AIMIWBnsN7gPCL7eV,5M4KX9Gu8FjkGckxl7whrh28vaB,https://app.squareup.com/dashboard/sales/transactions/x0UAljk8AIMIWBnsN7gPCL7eV/by-unit/LK5YHD455SWY6
Jul-23-24,-Tuesday-,3:12:pm,None,Ochre Star Sticker,1,Card,,$5.00,$5.00,$0.60,,,,,,,25e984da-c64d-4d64-98b0-0a3da1456f45,x0UAljk8AIMIWBnsN7gPCL7eV,5M4KX9Gu8FjkGckxl7whrh28vaB,https://app.squareup.com/dashboard/sales/transactions/x0UAljk8AIMIWBnsN7gPCL7eV/by-unit/LK5YHD455SWY6
Jul-25-24,-Thursday-,11:07:am,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,BEkMyY7KLSV2wfwakr0WVVjeV,z7Hvq4dGdW5i1nI0mk8SfW3FuaB,https://app.squareup.com/dashboard/sales/transactions/BEkMyY7KLSV2wfwakr0WVVjeV/by-unit/LK5YHD455SWY6
Jul-25-24,-Thursday-,4:32:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,7nz2C5vjpnH8MesBGdlkFiheV,vPcOHQH4Ef92cXQJY41yVPbMvaB,https://app.squareup.com/dashboard/sales/transactions/7nz2C5vjpnH8MesBGdlkFiheV/by-unit/LK5YHD455SWY6
Jul-25-24,-Thursday-,4:32:pm,Admission,Admission Child/Senior,1,Card,$3.01,$2.68,$2.68,$0.33,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,7nz2C5vjpnH8MesBGdlkFiheV,vPcOHQH4Ef92cXQJY41yVPbMvaB,https://app.squareup.com/dashboard/sales/transactions/7nz2C5vjpnH8MesBGdlkFiheV/by-unit/LK5YHD455SWY6
Jul-25-24,-Thursday-,4:32:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,lmMs876khogek1Z20hoePz0eV,9Cs3VO9rOCJFBbv5muiSIu2cvaB,https://app.squareup.com/dashboard/sales/transactions/lmMs876khogek1Z20hoePz0eV/by-unit/LK5YHD455SWY6
Jul-26-24,-Friday-,11:45:am,Admission,Admission ADULT,3,Card,$14.99,$13.38,$13.38,$1.61,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,7TdgCJnuHXgoAGuNoxpNWFoeV,jbTpXb1YtjiPbOuTPL5O2TUguaB,https://app.squareup.com/dashboard/sales/transactions/7TdgCJnuHXgoAGuNoxpNWFoeV/by-unit/LK5YHD455SWY6
Jul-26-24,-Friday-,11:47:am,Admission,Admission Family Day Pass,1,Card,$15.01,$13.40,$13.40,$1.61,,,,,,,TIOMCIEQ2JEIZ7EYDF5KKM2U,Pbi7GTl7QQBpmfDQ5k6tvOAfV,p2NiSiRJCslaWc7YBAUYDtPguaB,https://app.squareup.com/dashboard/sales/transactions/Pbi7GTl7QQBpmfDQ5k6tvOAfV/by-unit/LK5YHD455SWY6
Jul-26-24,-Friday-,11:57:am,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,rPXWNCePhxo9zjMXi7sjqv9eV,dQ7RyG7d3XW25qzgW5EEjrXCvaB,https://app.squareup.com/dashboard/sales/transactions/rPXWNCePhxo9zjMXi7sjqv9eV/by-unit/LK5YHD455SWY6
Jul-26-24,-Friday-,11:57:am,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,pivJfG0QtDVsnIKwI4HuMEgeV,D9meThOSKoOgZEZWLmdJHiA3vaB,https://app.squareup.com/dashboard/sales/transactions/pivJfG0QtDVsnIKwI4HuMEgeV/by-unit/LK5YHD455SWY6
Jul-26-24,-Friday-,12:03:pm,Admission,Admission Family Day Pass,1,Card,$15.01,$13.40,$13.40,$1.61,,,,,,,TIOMCIEQ2JEIZ7EYDF5KKM2U,TnRk0v8u75MTAruOQvCcfW3eV,RObUE2bLXpvOOEAluRIllbtkuaB,https://app.squareup.com/dashboard/sales/transactions/TnRk0v8u75MTAruOQvCcfW3eV/by-unit/LK5YHD455SWY6
Jul-26-24,-Friday-,12:03:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,TnRk0v8u75MTAruOQvCcfW3eV,RObUE2bLXpvOOEAluRIllbtkuaB,https://app.squareup.com/dashboard/sales/transactions/TnRk0v8u75MTAruOQvCcfW3eV/by-unit/LK5YHD455SWY6
Jul-26-24,-Friday-,12:03:pm,Admission,Admission Child/Senior,3,Card,$9.01,$8.04,$8.04,$0.97,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,TnRk0v8u75MTAruOQvCcfW3eV,RObUE2bLXpvOOEAluRIllbtkuaB,https://app.squareup.com/dashboard/sales/transactions/TnRk0v8u75MTAruOQvCcfW3eV/by-unit/LK5YHD455SWY6
Jul-26-24,-Friday-,4:23:pm,Admission,Admission ADULT,1,Card,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,hwA59oJGPKYoQI67X1374n1eV,JO9cYSdcV2lK3H81ZAh9G71EvaB,https://app.squareup.com/dashboard/sales/transactions/hwA59oJGPKYoQI67X1374n1eV/by-unit/LK5YHD455SWY6
Jul-28-24,-Sunday-,1:45:pm,Gift Shop,Shirts 2023 Design,1,Card,,$20.00,$20.00,$2.40,,,,,,,IGJEOUUCHBT6A7NMELUUNIEL,dwvE5B3HNxgXD2SKIDhEbF6eV,3ngxeSbYuGAnbGSfIlOZdb0CwaB,https://app.squareup.com/dashboard/sales/transactions/dwvE5B3HNxgXD2SKIDhEbF6eV/by-unit/LK5YHD455SWY6
Aug-1-24,-Thursday-,10:30:am,Admission,Admission Family Day Pass,1,Card,$15.01,$13.40,$13.40,$1.61,,,,,,,TIOMCIEQ2JEIZ7EYDF5KKM2U,rlYPOviPcGGdNbyD1wqejHzeV,pi5BYO2brHkg2Ywn45V5ImZsvaB,https://app.squareup.com/dashboard/sales/transactions/rlYPOviPcGGdNbyD1wqejHzeV/by-unit/LK5YHD455SWY6
Aug-1-24,-Thursday-,12:02:pm,Admission,Admission ADULT,2,Card,$9.99,$8.92,$8.92,$1.07,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,LLtQANpH9jkIZcBuyiN7gD4eV,toTtYugRwCJJ21gKaflDnoHUuaB,https://app.squareup.com/dashboard/sales/transactions/LLtQANpH9jkIZcBuyiN7gD4eV/by-unit/LK5YHD455SWY6
Aug-1-24,-Thursday-,12:02:pm,Admission,Admission Child/Senior,1,Card,$3.00,$2.68,$2.68,$0.32,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,LLtQANpH9jkIZcBuyiN7gD4eV,toTtYugRwCJJ21gKaflDnoHUuaB,https://app.squareup.com/dashboard/sales/transactions/LLtQANpH9jkIZcBuyiN7gD4eV/by-unit/LK5YHD455SWY6
Aug-1-24,-Thursday-,12:24:pm,Admission,Admission Family Day Pass,1,Cash,$15.01,$13.40,$13.40,$1.61,,,,,,,TIOMCIEQ2JEIZ7EYDF5KKM2U,lEHgaWKpYGJCO19c6Tlie23jteWZY,vbqqB7dMQUAbtd63mEjqkSDALhGZY,https://app.squareup.com/dashboard/sales/transactions/lEHgaWKpYGJCO19c6Tlie23jteWZY/by-unit/LK5YHD455SWY6
Aug-1-24,-Thursday-,12:36:pm,Admission,Admission ADULT,1,Cash,$4.99,$4.46,$4.46,$0.53,,,,,,,1f168eb7-6e2e-409a-9daf-4b514ad533a8,Jg6pV3FCpHRB6ObB2tiYJ4fD66YZY,37semdeX12pmgb9dvHzZdciUHf9YY,https://app.squareup.com/dashboard/sales/transactions/Jg6pV3FCpHRB6ObB2tiYJ4fD66YZY/by-unit/LK5YHD455SWY6
Aug-1-24,-Thursday-,12:36:pm,Admission,Admission Child/Senior,2,Cash,$6.01,$5.36,$5.36,$0.65,,,,,,,IAGAJ4HEFZS2LK6TBQWNBQGW,Jg6pV3FCpHRB6ObB2tiYJ4fD66YZY,37semdeX12pmgb9dvHzZdciUHf9YY,https://app.squareup.com/dashboard/sales/transactions/Jg6pV3FCpHRB6ObB2tiYJ4fD66YZY/by-unit/LK5YHD455SWY6
Aug-1-24,-Thursday-,12:36:pm,Admission,Admission Family Day Pass,1,Card,$15.01,$13.40,$13.40,$1.61,,,,,,,TIOMCIEQ2JEIZ7EYDF5KKM2U,nrmuv5aWdabE6gY33MgzO1teV,Hd3NYy7jWfAlw2r6ZJdt56RIvaB,https://app.squareup.com/dashboard/sales/transactions/nrmuv5aWdabE6gY33MgzO1teV/by-unit/LK5YHD455SWY6
Aug-1-24,-Thursday-,2:36:pm,Admission,Admission Family Day Pass,1,Card,$15.01,$13.40,$13.40,$1.61,,,,,,,TIOMCIEQ2JEIZ7EYDF5KKM2U,nxVKgA65PRaNeDjdWou2cE8eV,XD2j7OGEBldTHcbsokC1o10DvaB,https://app.squareup.com/dashboard/sales/transactions/nxVKgA65PRaNeDjdWou2cE8eV/by-unit/LK5YHD455SWY6
